timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-19T13:44:06,codecarbon,ddc52213-44a5-42a6-9c69-3843fdd1c249,30.180602550506592,0.00014782890579459945,4.898142956132534e-06,42.5,43.72,4.754399299621582,0.00035598186022705507,0.0003015816477994124,3.974265138202042e-05,0.000697306159408488,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,,,12.678398132324219,machine,N
