timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-19T13:29:27,codecarbon,e8d420ea-e695-4907-9ff0-3dffa867038e,28.889190435409546,0.0001511139558790306,5.230813103499428e-06,42.5,55.542,4.754399299621582,0.0003408115655183792,0.00033391594057387774,3.807417258241571e-05,0.0007128016786746727,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,,,12.678398132324219,machine,N
