timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-19T13:41:46,codecarbon,2b20cb8d-e52c-4062-a45a-03ec08ecf81e,27.296024322509766,0.00012650397163351944,4.6345200362822615e-06,42.5,32.55800000000001,4.754399299621582,0.00032203335314989095,0.00023870774661872122,3.597574755930983e-05,0.000596716847327922,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,,,12.678398132324219,machine,N
