timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-19T10:54:39,codecarbon,addfbd92-dcaa-4408-a0b9-9a914e01f8c0,34.55221652984619,0.00020870166871896472,6.040181779327769e-06,42.5,56.588,4.754399299621582,0.000407616248064571,0.0005313081242096424,4.55174613058089e-05,0.0009844418335800222,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,,,12.678398132324219,machine,N
