timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-19T11:19:55,codecarbon,4087befa-12ac-46f1-961b-8dfaf08858f6,26.454941034317017,0.00012485632737953078,4.719584414025672e-06,42.5,35.383,4.754399299621582,0.00031213341222869023,0.00024194942139658666,3.486210684420788e-05,0.0005889449404694848,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,,,12.678398132324219,machine,N
