timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-19T10:15:35,codecarbon,fc35ef41-d993-4b1a-a0a8-9b1c744f6572,28.197670698165894,0.00018791029291690417,6.664036009510769e-06,42.5,57.737,4.754399299621582,0.0003327157171236144,0.0005164876993378004,3.7165889750397316e-05,0.0008863693062118122,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,,,12.678398132324219,machine,N
