,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss,accuracy
0,2023-05-18T09:51:48,codecarbon,5e52737d-e5a6-4593-ab80-b4d987f3b658,26.174009799957275,0.0001554565219478,5.9393468228956245e-06,42.5,44.383,4.754399299621582,0.0003088003352284,0.0003899835728908,3.4501572766586534e-05,0.0007332854808859,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.61,40.97
