,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss,accuracy
0,2023-05-18T09:47:23,codecarbon,8e1c18fa-df5e-46ac-9f22-002d5a2c49d0,25.515809774398804,0.0001319007427065,5.169373179718051e-06,42.5,52.857,4.754399299621582,0.0003010704212718,0.0002874585331914,3.364436019027172e-05,0.0006221733146536,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.56,41.84
