,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss
0,2023-05-18T10:28:19,codecarbon,fab56016-58f6-4807-b6cb-96652b27b268,146.49604749679563,0.0009760814237634,6.662851595261178e-06,42.5,89.898,4.754399299621582,0.0017285784888598,0.0026825184078325,0.0001930607625693,0.0046041576592617,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.82
