,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss,accuracy
0,2023-05-18T09:17:20,codecarbon,83fa4253-ad39-4f01-91e3-a7ce71cb1a6b,22.687740564346317,0.000107219478809,4.725877330313039e-06,42.5,35.304,4.754399299621582,0.0002676961450113,0.0002081571970925,2.989891642944675e-05,0.0005057522585333,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.53,44.31
