,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss,accuracy
0,2023-05-18T09:43:14,codecarbon,6b3abc2e-9411-46be-88f3-80c5a02efa44,24.690871477127075,0.0001451121334513,5.877157215200443e-06,42.5,37.554,4.754399299621582,0.000291330406732,0.0003606064860783,3.2554302715065736e-05,0.0006844911955253,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.58,41.21
