,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss
0,2023-05-18T10:34:06,codecarbon,c5496745-0c31-48e9-9a67-4cd7de70edc1,135.29672932624817,0.0009281202844085,6.859887072144393e-06,42.5,73.53,4.754399299621582,0.0015962357956502,0.002603368202416,0.0001783218717853,0.0043779258698516,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.82
