,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss,accuracy
0,2023-05-18T10:34:35,codecarbon,e1bdfd4b-e1b3-4356-bce7-5a25fa36da30,26.92488384246826,0.000132302656984,4.9137689045601125e-06,42.5,37.631,4.754399299621582,0.0003177443544069,0.0002708271301677,3.54976521423032e-05,0.000624069136717,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.58,40.97
