,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,loss,accuracy
0,2023-05-18T10:40:11,codecarbon,d85f9126-b4a4-4a8c-9a3e-2bad32070a42,27.01442313194275,0.00015542208322,5.753300096801835e-06,42.5,68.096,4.754399299621582,0.0003188408151268,0.0003786477812883,3.563443764159407e-05,0.0007331230340568,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.30GHz,1,1 x Tesla T4,,,12.67839813232422,machine,N,1.57,41.57
