timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-21T19:57:29,codecarbon,310f1034-2523-48d0-83cb-2ddad3e0da53,1283.7253813743591,0.00884151776214472,6.887390317607472e-06,42.5,72.303,4.754399299621582,0.01514653074161874,0.02486700129937139,0.0016917404219566814,0.0417052724629468,Italy,ITA,,,,Linux-5.15.107+-x86_64-with-glibc2.31,3.10.11,2.2.1,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,,,12.678398132324219,machine,N
